chromosome	Genomic_position1	Genomic_position2	Astro	ODC	OPC	L23	L4	L5	L6	Ndnf	Pvalb	Vip	Sst	Endo	MG	MP
chr6	23500000	22000000	0.0006682321021798998	5.428947088148561e-05	0.0002598664897959679	-3.3194472780451176e-05	6.407440232578666e-05	-0.00045444341958500445	0.0008340402797330171	-7.872318383306265e-06	0.0003659341007733019	-0.00040669251611689103	-0.0003585643877158873	-0.00046621393703389914	-0.00032409712257504	-0.00019535800965968518
chr3	13000000	13000000	0.0006391749950125814	0.002766426699236035	-0.0014426511013880372	-0.001980790798552334	-0.001659028566791676	0.0013750016049016267	0.007414851617068052	-0.0018143357476219535	0.0011902147147338838	-0.010045184567570687	0.0049446807242929935	0.001997941278386861	-0.002754622633801773	-0.0006316761195193976
chr6	21000000	18500000	0.0006382360734278336	0.0004108680703211576	-0.0005573005124460906	0.0005105214135255664	-0.00014731196861248464	-0.0003033450870134402	-8.178349416994024e-05	-8.792237058514729e-05	-0.00010024746297858656	0.0004722643359855283	-0.0002174055203795433	-0.00022000985918566585	-0.0002365186606766656	-8.004501578398048e-05
chr6	16000000	15500000	0.0006081500119762495	0.00015397948081954382	0.0012771200039424003	-0.0006791427396819927	-0.0023348055314272643	0.0023836637381464245	-0.0017184304422698915	0.00045436051732394844	0.0005958500521956011	-0.0014360996079631149	0.0016921975533477963	-0.0009000110207125544	2.004714151553344e-05	-0.00011687918972711487
chr3	13000000	15000000	0.0006076666584704071	0.000463467998838496	-4.330593510530889e-05	0.001133600395405665	0.00014304563228506595	0.00025363628192280884	-0.0006057123828213662	-0.00031752028880873697	-2.5007841759361327e-05	-0.0002561664063250646	-0.0009180798078887165	-0.00021385895415733104	7.295624527614564e-06	-0.0002290610282216221
chr6	23000000	20500000	0.0005733940924983472	-0.0005915790912695229	0.0003252359601901844	-0.00036419506795937195	-0.00024653743748785927	0.0008526139834430068	0.00040273060294566677	-0.0007037527509965002	-0.0011413867650844622	0.0014419658691622317	-0.0005624015990179032	0.00042957047407981007	0.0005479602492414415	-0.000963618338573724
chr6	24000000	22500000	0.0005619897390715777	-0.0004571276469505392	0.00043356702663004397	-0.00013551213160098997	-0.0005195488221943379	0.0007963446973008103	-0.0002491306091542356	0.0003280687655205838	-1.1818428902188316e-07	-0.00022974349558353425	-0.00020137667888775468	-6.0048015438951555e-05	2.893240671255626e-05	-0.0002962970349472016
chr3	22000000	19000000	0.0005562412523431703	-0.0007425521238474175	0.00024042371660470963	-0.00011440597045293543	-2.9007907141931354e-05	0.00025071483687497673	0.00047858491307124497	-0.0002534696162911132	0.00030456733948085456	-0.00031845326302573087	-0.000973874592455104	0.00045834192424081265	0.0004757447662996128	-0.0003328554652398452
chr3	16500000	18500000	0.0005556835269089789	0.0007825530570698902	0.0010836179251782596	0.0019530809833668173	0.0004671793656598311	-0.0028672862565144895	-0.0006239411508431658	-0.0008052833203691989	6.832487997598946e-05	0.0009368469764012843	-1.4141263091005384e-05	-0.0010966650384943931	-0.0007853247108869255	0.0003453542172792368
chr6	18500000	16000000	0.0005551010021008551	-0.00010940844877040944	0.0001647013225010596	-0.00012873012165073305	-0.00022346493205986916	-0.000250453924491012	0.00038353304262273014	-7.603917219967116e-05	-0.00011381147155589132	-0.0002865027985535562	0.0002314826037036255	-0.0002506735865608789	0.00036260587512515485	-0.0002583396966656437
chr6	16000000	17500000	0.0005410638586909045	-0.0002264266659040004	-2.9567682940978556e-05	0.00021336440986488014	2.25372874410823e-05	-0.00046226521371863785	-0.00024326780694536865	-0.0003900962503394112	5.233265801507514e-06	-0.0002760339804808609	0.0009815319441258906	0.000251111285024308	0.00011439210502430796	-0.0005015766742872074
chr6	22500000	18500000	0.0005332064582034945	-3.4978773328475654e-05	-0.00012420827770256437	-0.0002697020130653982	-8.212425927922595e-05	0.0004590866301441565	-0.00035026494733756406	-7.331840970437043e-06	0.00013633947528433055	-7.9408253998281e-05	9.798015662454418e-05	-9.204376983689145e-05	-0.0002546205694670789	6.806995343140443e-05
chr6	24500000	23000000	0.0005279233941109851	-1.4666529023088514e-05	0.00029645593895111233	-0.0004916229299851693	-0.0003590681357309222	0.00041891953733284024	0.0005249874957371503	-0.000445364264305681	0.0003324487382087682	-0.0003632687614299357	-1.901906434795819e-05	-0.00012817355891456828	-0.0001233521805261262	-0.0001561994102303288
chr6	14000000	15000000	0.0005234375537838786	-0.001872185547836125	-0.000656344270100817	0.0008155823627021164	-0.0002275485852806014	0.0005653717351378873	-0.0006647609639912844	0.0003607534214097541	0.0012114468961954116	-0.0006134387658676133	0.0008845901975291781	-0.0003591789236452314	-0.0002732029817707371	0.0003054775414057076
chr6	18000000	16500000	0.0005227694462519139	2.6284405612386764e-05	-0.00020856806077063084	-4.4829148100689055e-05	-0.0002502161776646972	5.497609017766081e-05	0.00016340205766027794	-9.690334263723344e-05	-0.0004483892873395234	-0.0005340063158655539	0.0006915195714100264	-8.252265106420965e-05	-0.0002383785533311311	0.0004448620282346383
chr3	15500000	15500000	0.0005148551426827908	0.00036171363899484277	-9.046293735082145e-05	-9.655447938712314e-05	-0.00028436137654352933	-0.0009397073648869991	-0.00025477175950072706	-0.0006495014764368534	0.0004000931221526116	0.00031876795983407644	-8.434868650510907e-05	0.00036057025426998733	0.0003250634646974504	0.00011864441257785075
chr3	20000000	20500000	0.0005096923836390488	-5.907343584112823e-05	0.0005367748526623473	-0.0014838631730526685	-0.00044327370196697304	-0.0007978638575877994	0.00040164063539123164	0.0011867297347635032	0.0014187089866027236	-0.0007300119759747759	-0.0005243336578132585	0.001089382398640737	-0.0006521010229334934	-0.0004524082862189971
chr6	20500000	20000000	0.0005054008273873478	-1.4888489386066794e-05	7.831214170437307e-05	0.0012520761374616995	-0.00021642736755893565	-0.00046278105583041906	1.2871564103988931e-05	-0.00024610945702079333	-0.0006354435463435948	0.0001896153210054763	-7.910851127235219e-05	-0.0008256659144535661	0.00030300256212285604	0.0001391454949043691
chr6	15500000	16500000	0.0004869970493018627	-0.00026696305721998217	0.00036817276559304447	0.00013389127561822534	-0.000205873696540948	-0.00019009629904758184	0.0016570209030760453	-0.0011147063691169024	-0.002098541148006916	0.0005070926155894995	0.0004956179531291127	-0.0004789515121956356	0.00030171427206369115	0.00040462594042764974
chr6	23000000	18000000	0.00048507521278224887	1.7485076386947185e-05	-0.00016492153117724228	-0.00022875590075273068	-0.00010754410031950101	0.000588997604791075	-0.00010498994597583078	-8.754619684623322e-05	-0.00012285618904570584	-0.00011994988599326462	5.122960137668997e-05	-0.00012615299492608757	-0.00013614724739454686	5.6076546024996786e-05
chr3	22000000	18500000	0.00048485263541806487	6.87022270540183e-05	-0.0001251791836693883	0.0002906729183450807	0.0003097156164585613	-0.00020637715933844448	-0.0004006323477369733	0.00044022010115440935	0.00019802248280029744	-0.0006736442330293358	-0.00017771571774574113	-0.00023515675038652262	0.0004156925511779264	-0.00038917295532883147
chr6	20500000	18500000	0.0004815888358280063	-2.2094446467235685e-05	-0.00039214450516737996	-0.0005621543692541309	0.00018801820406224578	0.0009590386995114386	-0.0004972526134224608	-0.0001543578298878856	8.467904081044253e-06	-0.00011053316993638873	0.0005200508749112487	0.0005848510190844536	-0.0007685115153435618	-0.00023496726043958915
chr6	16500000	18500000	0.00047960227529983965	-0.00022061850395402872	0.0001718963093480852	-0.0003843223748845048	-0.00021164814243093132	0.00041037461487576367	-0.0003461059706751257	0.00015548632181889844	0.00023288038646569477	-3.642054507508874e-05	-0.00014223313046386467	-4.2923044861709056e-05	-2.687956002773717e-05	-3.908872895408422e-05
